AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,INCOME,ANNUAL_KM,ID,OUTCOME
65+,female,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,11270.0,482624.0,0.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,4.0,above average,22540.0,571823.0,0.0
40-64,male,20-29,university,0.0,after 2015,1.0,1.0,sedan,2.0,1.0,3.0,above average,14490.0,480327.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,,660014.0,1.0
26-39,female,10-19,none,1.0,before 2015,0.0,0.0,sedan,3.0,0.0,0.0,below average,20930.0,839189.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,0.0,above average,22540.0,261942.0,0.0
40-64,male,20-29,university,1.0,before 2015,0.0,0.0,sedan,1.0,0.0,4.0,above average,27370.0,583854.0,0.0
26-39,female,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,25760.0,907915.0,1.0
40-64,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,20930.0,658578.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,1.0,average,24150.0,595202.0,0.0
65+,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,935057.0,0.0
40-64,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,3.0,0.0,1.0,minmal,14490.0,140098.0,0.0
26-39,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,187856.0,1.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,2.0,average,19320.0,352741.0,0.0
16-25,female,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,17710.0,307879.0,0.0
65+,female,0-9,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,831721.0,0.0
65+,female,20-29,university,1.0,after 2015,1.0,1.0,sedan,8.0,0.0,0.0,above average,14490.0,883062.0,0.0
26-39,female,10-19,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,average,16101.0,749179.0,0.0
26-39,male,10-19,university,0.0,after 2015,0.0,0.0,sedan,1.0,0.0,2.0,average,22540.0,310559.0,0.0
40-64,female,20-29,university,1.0,after 2015,0.0,0.0,sedan,1.0,0.0,1.0,above average,24150.0,238906.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,0.0,sedan,3.0,1.0,2.0,below average,16101.0,628082.0,0.0
40-64,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,above average,,500563.0,0.0
16-25,male,0-9,high school,0.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,811449.0,0.0
26-39,male,10-19,none,0.0,after 2015,1.0,1.0,sedan,2.0,0.0,1.0,below average,12880.0,937546.0,0.0
16-25,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,150119.0,0.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,4.0,above average,17710.0,359123.0,0.0
40-64,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,25760.0,441508.0,1.0
40-64,female,20-29,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,24150.0,811326.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,0.0,sedan,4.0,0.0,0.0,above average,12880.0,49925.0,0.0
26-39,male,10-19,high school,1.0,after 2015,0.0,1.0,sedan,2.0,0.0,0.0,average,20930.0,783027.0,0.0
26-39,male,0-9,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,24150.0,763160.0,0.0
16-25,male,0-9,university,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,,453738.0,1.0
16-25,male,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,19320.0,641074.0,0.0
26-39,male,0-9,university,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,663153.0,1.0
26-39,male,10-19,none,1.0,before 2015,1.0,1.0,sedan,2.0,1.0,1.0,average,,617268.0,0.0
40-64,female,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,11270.0,703794.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,2.0,1.0,0.0,below average,19320.0,714830.0,1.0
40-64,female,10-19,high school,0.0,before 2015,0.0,0.0,sedan,1.0,0.0,1.0,below average,16101.0,459692.0,0.0
40-64,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,1.0,above average,,410017.0,0.0
40-64,female,20-29,university,0.0,before 2015,0.0,1.0,sedan,1.0,0.0,1.0,average,16101.0,268879.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,22540.0,335757.0,0.0
16-25,male,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,924758.0,1.0
40-64,female,20-29,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,3.0,average,20930.0,633661.0,0.0
65+,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,2.0,above average,11270.0,156445.0,0.0
40-64,male,20-29,none,1.0,before 2015,1.0,1.0,sedan,4.0,1.0,5.0,average,,92488.0,0.0
65+,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,3.0,above average,,139214.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,below average,,243937.0,0.0
26-39,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,115527.0,0.0
16-25,male,0-9,none,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,17710.0,886615.0,1.0
40-64,female,10-19,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,1.0,above average,32201.0,221358.0,0.0
26-39,male,10-19,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,1.0,below average,17710.0,453777.0,1.0
26-39,male,10-19,high school,0.0,before 2015,1.0,0.0,sedan,3.0,0.0,1.0,below average,11270.0,681107.0,1.0
40-64,female,20-29,high school,1.0,after 2015,0.0,1.0,sedan,4.0,0.0,5.0,above average,22540.0,248942.0,0.0
40-64,male,20-29,none,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,2.0,minmal,14490.0,711881.0,0.0
16-25,female,0-9,high school,0.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,889696.0,1.0
16-25,male,0-9,none,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,,859208.0,1.0
26-39,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,28980.0,664323.0,1.0
26-39,male,10-19,none,0.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,average,,733794.0,1.0
40-64,female,20-29,university,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,14490.0,728365.0,0.0
40-64,male,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,114885.0,0.0
40-64,female,20-29,university,0.0,after 2015,1.0,1.0,sedan,3.0,0.0,3.0,average,17710.0,829141.0,0.0
26-39,male,10-19,high school,0.0,before 2015,1.0,0.0,sedan,4.0,0.0,1.0,below average,16101.0,306823.0,0.0
16-25,female,0-9,none,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,14490.0,734633.0,1.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,2.0,1.0,2.0,above average,16101.0,287800.0,0.0
65+,female,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,19320.0,46993.0,1.0
16-25,male,0-9,university,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,46460.0,1.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,3.0,1.0,3.0,below average,,37712.0,1.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,3.0,1.0,2.0,above average,16101.0,255391.0,0.0
26-39,female,10-19,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,16414.0,0.0
26-39,male,10-19,university,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,2.0,above average,20930.0,184604.0,0.0
65+,male,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,248576.0,1.0
65+,male,30+,high school,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,2.0,above average,16101.0,951643.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,average,17710.0,841092.0,1.0
40-64,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,330071.0,1.0
65+,female,30+,high school,1.0,after 2015,1.0,1.0,sedan,7.0,0.0,4.0,above average,16101.0,181644.0,0.0
26-39,female,10-19,university,0.0,after 2015,1.0,0.0,sedan,1.0,0.0,0.0,above average,19320.0,459966.0,0.0
40-64,female,20-29,university,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,622481.0,0.0
26-39,male,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,27370.0,259944.0,1.0
26-39,female,0-9,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,14490.0,913111.0,1.0
26-39,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,11270.0,691782.0,0.0
65+,female,30+,high school,1.0,after 2015,1.0,1.0,sedan,9.0,1.0,2.0,above average,9660.0,120400.0,0.0
16-25,male,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,22540.0,392215.0,0.0
40-64,female,20-29,none,1.0,before 2015,0.0,0.0,sports car,2.0,0.0,1.0,above average,24150.0,786008.0,0.0
26-39,male,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,635121.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,22540.0,124139.0,1.0
16-25,female,0-9,high school,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,below average,27370.0,59310.0,0.0
40-64,female,10-19,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,3.0,above average,19320.0,846661.0,0.0
26-39,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,below average,17710.0,842821.0,0.0
40-64,male,0-9,none,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,,258406.0,0.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,1.0,above average,14490.0,463615.0,0.0
26-39,female,10-19,high school,1.0,after 2015,0.0,1.0,sedan,1.0,0.0,1.0,average,14490.0,849311.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,42611.0,0.0
40-64,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,120752.0,1.0
65+,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,1.0,0.0,1.0,above average,19320.0,212456.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,395100.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,minmal,25760.0,679466.0,1.0
40-64,male,20-29,university,1.0,after 2015,0.0,0.0,sedan,6.0,1.0,1.0,above average,19320.0,752227.0,0.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,0.0,above average,12880.0,820028.0,0.0
40-64,male,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,,322841.0,1.0
26-39,female,10-19,university,1.0,after 2015,0.0,0.0,sedan,4.0,0.0,0.0,average,19320.0,496015.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,14490.0,27358.0,1.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,2.0,0.0,4.0,minmal,16101.0,928760.0,1.0
40-64,male,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,869463.0,0.0
40-64,male,20-29,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,1.0,above average,30591.0,730142.0,0.0
65+,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,,154598.0,0.0
26-39,female,10-19,none,1.0,before 2015,0.0,0.0,sedan,1.0,0.0,1.0,minmal,22540.0,608162.0,0.0
40-64,male,0-9,none,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,295095.0,1.0
40-64,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,19320.0,371569.0,0.0
40-64,female,10-19,university,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,1.0,average,25760.0,523239.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,,608207.0,0.0
26-39,female,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,339741.0,0.0
65+,female,30+,university,1.0,before 2015,1.0,1.0,sedan,3.0,1.0,4.0,above average,16101.0,659481.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,864844.0,1.0
40-64,female,20-29,none,1.0,before 2015,1.0,0.0,sedan,1.0,0.0,0.0,average,20930.0,695445.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,average,17710.0,434588.0,0.0
40-64,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,197470.0,0.0
65+,female,30+,high school,1.0,after 2015,0.0,1.0,sedan,1.0,1.0,3.0,above average,22540.0,139952.0,0.0
40-64,male,20-29,high school,1.0,after 2015,0.0,1.0,sedan,4.0,0.0,1.0,above average,20930.0,674689.0,0.0
65+,female,30+,university,1.0,before 2015,0.0,1.0,sedan,3.0,1.0,0.0,above average,17710.0,913429.0,0.0
65+,female,10-19,university,0.0,after 2015,1.0,1.0,sedan,0.0,1.0,1.0,above average,19320.0,31975.0,0.0
26-39,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,2.0,3.0,1.0,above average,20930.0,234315.0,0.0
40-64,female,20-29,university,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,0.0,above average,25760.0,872992.0,0.0
65+,male,10-19,university,1.0,after 2015,1.0,1.0,sedan,1.0,2.0,2.0,above average,12880.0,585537.0,0.0
26-39,male,10-19,university,0.0,before 2015,0.0,1.0,sedan,2.0,0.0,1.0,average,25760.0,274516.0,0.0
26-39,male,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,918944.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,,157268.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,0.0,average,20930.0,367827.0,0.0
40-64,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,1.0,above average,22540.0,54243.0,0.0
16-25,male,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,60970.0,0.0
16-25,female,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,22540.0,311044.0,1.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,22540.0,706138.0,1.0
26-39,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,average,17710.0,984779.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,4.0,1.0,1.0,above average,16101.0,652127.0,0.0
40-64,male,10-19,none,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,5.0,average,16101.0,529539.0,0.0
40-64,male,20-29,high school,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,3.0,below average,24150.0,88956.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,940325.0,1.0
26-39,male,10-19,high school,0.0,after 2015,0.0,0.0,sedan,1.0,0.0,2.0,below average,20930.0,968174.0,0.0
26-39,female,10-19,none,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,1.0,average,19320.0,530366.0,0.0
16-25,male,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,549555.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,588188.0,0.0
65+,male,0-9,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,24150.0,709404.0,0.0
26-39,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,0.0,above average,22540.0,707069.0,0.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,2.0,above average,17710.0,537387.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,16101.0,515931.0,1.0
26-39,male,10-19,high school,0.0,before 2015,0.0,1.0,sedan,1.0,0.0,1.0,average,,924790.0,1.0
65+,female,30+,university,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,19320.0,581500.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,14490.0,207518.0,0.0
16-25,female,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,,223991.0,0.0
40-64,male,20-29,university,1.0,before 2015,0.0,1.0,sedan,5.0,0.0,2.0,above average,19320.0,762941.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,3.0,1.0,1.0,above average,19320.0,76580.0,0.0
16-25,female,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,25760.0,471077.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,19320.0,749784.0,0.0
26-39,female,10-19,university,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,24150.0,40583.0,0.0
16-25,male,0-9,high school,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,17710.0,494888.0,1.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,0.0,below average,,138719.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,20930.0,827622.0,1.0
40-64,female,20-29,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,2.0,above average,24150.0,616551.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,8.0,1.0,8.0,above average,16101.0,949125.0,0.0
65+,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,27370.0,290609.0,1.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,average,19320.0,604438.0,0.0
26-39,male,10-19,high school,1.0,after 2015,0.0,1.0,sedan,0.0,1.0,1.0,below average,,351637.0,0.0
65+,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,0.0,1.0,0.0,average,22540.0,190961.0,1.0
26-39,female,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,1.0,1.0,above average,24150.0,322824.0,1.0
16-25,female,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,36282.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,0.0,sedan,1.0,0.0,1.0,above average,16101.0,336527.0,0.0
65+,female,30+,high school,1.0,before 2015,1.0,1.0,sedan,1.0,1.0,6.0,above average,19320.0,920567.0,0.0
26-39,female,10-19,high school,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,1.0,average,17710.0,900892.0,0.0
16-25,male,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,27370.0,901773.0,1.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,0.0,above average,,15119.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,22540.0,20635.0,1.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sports car,1.0,0.0,2.0,above average,17710.0,177341.0,0.0
26-39,male,0-9,none,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,12880.0,436935.0,0.0
16-25,female,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,28980.0,969436.0,0.0
26-39,female,10-19,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,,858278.0,1.0
65+,male,10-19,university,1.0,before 2015,1.0,0.0,sedan,2.0,0.0,1.0,above average,17710.0,403810.0,1.0
16-25,female,0-9,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,19320.0,599464.0,0.0
16-25,male,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,,569234.0,1.0
40-64,male,20-29,university,1.0,before 2015,0.0,0.0,sedan,8.0,1.0,0.0,above average,12880.0,951842.0,0.0
26-39,female,10-19,high school,0.0,after 2015,1.0,1.0,sedan,1.0,0.0,0.0,average,20930.0,34729.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,299392.0,1.0
65+,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,5.0,0.0,6.0,above average,,930407.0,0.0
40-64,female,20-29,university,0.0,after 2015,1.0,1.0,sedan,1.0,1.0,0.0,above average,17710.0,792654.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,1.0,minmal,22540.0,902269.0,0.0
26-39,male,10-19,high school,1.0,after 2015,1.0,0.0,sedan,1.0,0.0,1.0,above average,,881961.0,0.0
40-64,male,10-19,none,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,5.0,average,14490.0,637371.0,0.0
26-39,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,500299.0,0.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,0.0,above average,12880.0,18691.0,0.0
40-64,male,20-29,university,1.0,after 2015,0.0,1.0,sedan,0.0,2.0,1.0,above average,16101.0,157412.0,0.0
16-25,female,0-9,high school,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,22540.0,174428.0,1.0
26-39,male,10-19,none,0.0,after 2015,0.0,0.0,sedan,1.0,0.0,1.0,minmal,22540.0,874268.0,0.0
26-39,female,10-19,university,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,above average,14490.0,246721.0,0.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,1.0,1.0,1.0,above average,20930.0,640977.0,0.0
40-64,male,0-9,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,30591.0,173889.0,1.0
16-25,male,0-9,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,19320.0,924311.0,0.0
65+,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,4.0,0.0,6.0,average,16101.0,934558.0,0.0
26-39,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,22540.0,208928.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,12880.0,240407.0,1.0
65+,male,20-29,none,1.0,before 2015,1.0,1.0,sedan,6.0,0.0,3.0,above average,17710.0,359057.0,0.0
65+,male,30+,none,1.0,before 2015,1.0,1.0,sedan,3.0,1.0,5.0,average,9660.0,30482.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,2.0,average,17710.0,168954.0,0.0
40-64,female,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,above average,14490.0,178472.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,4.0,above average,19320.0,154179.0,0.0
26-39,female,10-19,high school,0.0,before 2015,0.0,1.0,sedan,3.0,1.0,0.0,below average,14490.0,232363.0,1.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,1.0,2.0,7.0,average,19320.0,925114.0,0.0
26-39,female,10-19,university,0.0,after 2015,0.0,1.0,sedan,1.0,0.0,2.0,above average,19320.0,326989.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,0.0,sedan,1.0,0.0,1.0,average,,99527.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,0.0,sedan,3.0,0.0,1.0,average,14490.0,178135.0,0.0
40-64,female,10-19,high school,1.0,after 2015,0.0,1.0,sedan,1.0,0.0,0.0,above average,20930.0,25584.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,25908.0,1.0
40-64,female,20-29,high school,1.0,before 2015,0.0,1.0,sedan,4.0,0.0,2.0,average,19320.0,163134.0,0.0
26-39,male,0-9,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,24150.0,808000.0,0.0
40-64,female,20-29,university,1.0,before 2015,0.0,1.0,sedan,3.0,1.0,0.0,above average,16101.0,156590.0,0.0
16-25,male,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,190973.0,1.0
16-25,male,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,19320.0,359707.0,0.0
65+,female,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,4830.0,37519.0,1.0
40-64,female,10-19,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,2.0,above average,19320.0,202356.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,822043.0,1.0
40-64,male,20-29,university,1.0,after 2015,0.0,0.0,sedan,5.0,0.0,0.0,above average,24150.0,838096.0,0.0
26-39,male,10-19,high school,0.0,after 2015,0.0,0.0,sedan,5.0,0.0,0.0,minmal,20930.0,152285.0,1.0
16-25,female,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,19320.0,407888.0,1.0
40-64,female,0-9,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,,301382.0,1.0
40-64,female,20-29,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,1.0,above average,25760.0,496530.0,0.0
26-39,female,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,below average,12880.0,693562.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,average,22540.0,523948.0,1.0
