Area,Consumer_profile,Product_category,Product_type,AC_1001_Issue,AC_1002_Issue,AC_1003_Issue,TV_2001_Issue,TV_2002_Issue,TV_2003_Issue,Claim_Value,Service_Centre,Product_Age,Purchased_from,Call_details,Purpose,Fraud,ID
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,12.0,7.0,Manufacturer,6.5,Claim,1,5967.0
Rural,Personal,Household,AC,0.0,1.0,2.0,0.0,0.0,0.0,4474.0,12.0,202.0,Manufacturer,30.0,Claim,0,8558.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,6000.0,15.0,343.0,Internet,7.0,Complaint,0,3975.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,13.0,14.0,Manufacturer,1.4,Claim,1,9615.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,4000.0,10.0,335.0,Dealer,14.0,Claim,0,7318.0
Urban,Personal,Household,AC,0.0,2.0,0.0,0.0,0.0,0.0,4832.0,14.0,481.0,Internet,30.0,Complaint,0,9411.0
Rural,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,13.0,4.0,Dealer,0.5,Complaint,0,26371.0
Urban,Personal,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,212.0,Dealer,4.0,Complaint,0,5450.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,15.0,4.0,Manufacturer,2.6,Claim,0,3631.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,12.0,6.0,Internet,6.5,Complaint,0,6250.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,1.0,21000.0,13.0,4.0,Internet,2.5,Complaint,0,3946.0
Urban,Business,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,15.0,224.0,Manufacturer,23.0,Complaint,0,864.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,2.0,10000.0,12.0,14.0,Dealer,6.5,Other,0,4409.0
Urban,Personal,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,21.0,Manufacturer,24.0,Claim,0,3080.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,10000.0,14.0,15.0,Dealer,2.6,Claim,0,2110.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,15.0,18.0,Internet,6.5,Complaint,0,1793.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,25000.0,15.0,21.0,Dealer,2.4,Complaint,0,9825.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,1.0,25000.0,13.0,60.0,Dealer,1.3,Claim,0,5867.0
Urban,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,7755.0,13.0,550.0,Dealer,30.0,Claim,0,48351.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,170.0,11.0,371.0,Dealer,30.0,Other,0,842.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,332.0,Manufacturer,20.0,Complaint,1,72511.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,1.0,3149.0,14.0,820.0,Dealer,28.0,Claim,0,1037.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,2.0,0.0,0.0,5000.0,14.0,197.0,Internet,13.0,Complaint,0,1500.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,2.0,15000.0,12.0,15.0,Dealer,1.3,Complaint,0,7893.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,3539.0,12.0,126.0,Internet,30.0,Other,0,9109.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,1.0,5618.0,14.0,289.0,Dealer,30.0,Claim,1,76410.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,0.0,2000.0,12.0,365.0,Internet,5.0,Complaint,0,951.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,13.0,4.0,Internet,1.4,Other,0,3416.0
Urban,Personal,Household,AC,0.0,1.0,2.0,0.0,0.0,0.0,18000.0,14.0,10.0,Dealer,1.4,Claim,0,1259.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,25000.0,12.0,3.0,Dealer,1.5,Complaint,0,2205.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,1.0,1.0,5770.0,14.0,108.0,Internet,30.0,Claim,0,9908.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,15000.0,15.0,16.0,Manufacturer,1.5,claim,0,8706.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,2.0,25000.0,15.0,6.0,Dealer,1.3,Claim,0,84021.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,6586.0,13.0,35.0,Dealer,30.0,Claim,0,90141.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,4.0,Manufacturer,1.3,Claim,0,41691.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,340.0,Manufacturer,10.0,Claim,0,2164.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,2652.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,4862.0,10.0,854.0,Dealer,30.0,Claim,0,900.0
Urban,Personal,Household,AC,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,12.0,61.0,Dealer,24.0,Claim,0,2620.0
Urban,Personal,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,180.0,Internet,22.0,Complaint,0,5156.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,1.0,4000.0,10.0,275.0,Dealer,11.0,Claim,0,312.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.0,3.0,Manufacturer,1.6,Claim,0,4535.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,12.0,7.0,Dealer,1.3,Other,0,8230.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,25000.0,15.0,21.0,Dealer,2.4,Complaint,0,5302.0
Rural,Personal,Household,AC,0.0,1.0,0.0,0.0,0.0,0.0,5821.0,13.0,951.0,Manufacturer,30.0,Complaint,0,1225.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,1.0,4000.0,15.0,26.0,Manufacturer,23.0,Complaint,0,2972.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,281.0,Internet,19.0,Complaint,0,5193.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,25000.0,15.0,21.0,Dealer,2.4,Complaint,0,61011.0
Urban,Personal,Household,AC,2.0,2.0,1.0,0.0,0.0,0.0,12000.0,15.0,167.0,Internet,15.0,Complaint,0,2280.0
Rural,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,4674.0,12.0,727.0,Manufacturer,30.0,Complaint,0,194.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,5764.0,14.0,377.0,Dealer,20.0,Other,0,6460.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,6283.0
Urban,Business,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,15.0,329.0,Dealer,14.0,Complaint,0,4314.0
Urban,Personal,Household,AC,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,10.0,288.0,Dealer,18.0,Claim,0,4041.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,13.0,14.0,Manufacturer,1.4,Claim,0,4731.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,12.0,16.0,Dealer,1.6,Complaint,0,8583.0
Rural,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,7760.0,13.0,854.0,Manufacturer,30.0,Complaint,0,69331.0
Urban,Business,Household,AC,2.0,2.0,0.0,0.0,0.0,0.0,10000.0,10.0,206.0,Dealer,17.0,Claim,0,7685.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,340.0,Manufacturer,10.0,Claim,0,2277.0
Urban,Personal,Household,AC,2.0,2.0,2.0,0.0,0.0,0.0,15000.0,15.0,303.0,Internet,7.0,Complaint,0,3759.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,125.0,Internet,1.0,Complaint,0,680.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,12.0,6.0,Manufacturer,2.4,Claim,0,5846.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,2.0,15000.0,12.0,15.0,Dealer,1.3,Complaint,0,6095.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,12000.0,15.0,10.0,Internet,1.4,Complaint,0,49511.0
Urban,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,6993.0,15.0,505.0,Manufacturer,7.0,Complaint,1,7136.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,7528.0,10.0,968.0,Internet,30.0,Complaint,0,7895.0
Rural,Business,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,20000.0,12.0,10.0,Dealer,1.0,Complaint,0,7941.0
Urban,Business,Household,AC,1.0,2.0,0.0,0.0,0.0,0.0,7000.0,12.0,193.0,Dealer,7.0,Claim,0,81271.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,2.0,15000.0,12.0,15.0,Dealer,1.3,Complaint,0,1036.0
Urban,Business,Household,AC,1.0,2.0,0.0,0.0,0.0,0.0,7000.0,12.0,193.0,Dealer,7.0,Claim,0,11251.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,15.0,18.0,Internet,6.5,Complaint,0,95891.0
Rural,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,4674.0,12.0,727.0,Manufacturer,30.0,Complaint,0,19410.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,12.0,7.0,Dealer,1.3,Other,0,6743.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,15000.0,12.0,4.0,Manufacturer,1.6,Complaint,0,6297.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,13.0,3.0,Manufacturer,0.5,Complaint,0,67710.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,13.0,4.0,Internet,1.4,Other,0,9889.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,2.0,50000.0,13.0,18.0,Manufacturer,0.5,Complaint,1,2714.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,2.0,15000.0,12.0,15.0,Dealer,1.3,Complaint,0,6254.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,5465.0,12.0,776.0,Internet,24.0,Claim,0,7824.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,12.0,30.0,Dealer,8.0,Claim,0,256.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,0.0,7000.0,14.0,43.0,Dealer,17.0,Claim,0,62461.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,12000.0,15.0,21.0,Internet,1.0,Complaint,0,9516.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,2.0,1.0,1.0,9000.0,10.0,160.0,Manufacturer,19.0,Claim,0,3921.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,14.0,7.0,Internet,2.6,Complaint,0,5979.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,4862.0,10.0,854.0,Dealer,30.0,Claim,0,1167.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,,11.0,408.0,Dealer,30.0,Claim,0,7627.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,12000.0,16.0,20.0,Manufacturer,2.0,Complaint,0,6831.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,,11.0,408.0,Dealer,30.0,Claim,0,6649.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,40000.0,10.0,14.0,Manufacturer,1.5,Claim,1,8494.0
Urban,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,6993.0,15.0,505.0,Manufacturer,7.0,Complaint,1,9118.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,2538.0,12.0,73.0,Dealer,30.0,Claim,0,1861.0
Rural,Business,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,20000.0,12.0,10.0,Dealer,1.0,Complaint,0,4729.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,2.0,15000.0,12.0,15.0,Manufacturer,1.3,Complaint,0,2810.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,50000.0,12.0,19.0,Manufacturer,1.3,Claim,0,5336.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,4.0,Manufacturer,1.3,Claim,0,1099.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,13.0,9.0,Internet,2.6,Complaint,0,5658.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,13.0,15.0,Internet,1.0,Claim,0,4251.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,13.0,19.0,Dealer,1.5,Claim,0,9771.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,15.0,Manufacturer,0.5,Claim,0,6097.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,13.0,16.0,Manufacturer,2.5,Other,1,9905.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,25000.0,15.0,21.0,Dealer,2.4,Complaint,0,3957.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,10.0,18.0,Dealer,1.0,Complaint,0,2863.0
Urban,Business,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,15.0,224.0,Manufacturer,23.0,Complaint,0,5092.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,12.0,4.0,Manufacturer,2.6,Claim,0,4989.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,15.0,Manufacturer,0.5,Claim,0,1555.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,2.0,25000.0,15.0,6.0,Dealer,1.3,Claim,0,6973.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,,10.0,574.0,Manufacturer,30.0,Claim,0,8019.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,13.0,19.0,Dealer,1.5,Claim,0,4953.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,10.0,19.0,Manufacturer,2.4,Other,0,7362.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,0.0,15000.0,10.0,60.0,Manufacturer,0.5,Complaint,0,9804.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,3539.0,12.0,126.0,Internet,30.0,Other,0,859.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,2.0,2.0,15000.0,13.0,10.0,Manufacturer,2.4,Complaint,0,89181.0
Urban,Personal,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,180.0,Internet,22.0,Complaint,0,97541.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,12.0,7.0,Manufacturer,6.5,Claim,1,8730.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,50000.0,12.0,19.0,Manufacturer,1.3,Claim,0,9016.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,15.0,4.0,Manufacturer,2.6,Claim,0,6030.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,15000.0,15.0,16.0,Manufacturer,1.5,claim,0,7133.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,0.0,6405.0,11.0,790.0,Manufacturer,30.0,Complaint,0,1507.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,0.0,2000.0,10.0,299.0,Dealer,9.0,Complaint,0,6782.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,10000.0,12.0,18.0,Dealer,1.4,Claim,0,2161.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,13.0,3.0,Manufacturer,6.5,Claim,0,5100.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,25000.0,13.0,60.0,Dealer,1.3,Complaint,0,15861.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,3244.0
Urban,Personal,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,180.0,Internet,22.0,Complaint,0,3333.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,2.0,1.0,6610.0,14.0,908.0,Dealer,30.0,Complaint,0,123.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,125.0,Internet,1.0,Complaint,0,416.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,4805.0,12.0,948.0,Dealer,3.0,Claim,0,1974.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,3905.0,13.0,683.0,Dealer,19.0,Claim,0,18021.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,25000.0,12.0,3.0,Dealer,1.5,Complaint,0,587.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,15.0,19.0,Manufacturer,6.5,Other,0,451.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,50000.0,12.0,19.0,Manufacturer,1.3,Claim,0,5287.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,281.0,Internet,19.0,Complaint,0,3491.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,13000.0,13.0,7.0,Manufacturer,1.6,Claim,0,6568.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,4000.0,15.0,68.0,Dealer,10.0,Complaint,0,2271.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,1.0,1.0,4504.0,12.0,123.0,Dealer,30.0,Claim,0,4723.0
Urban,Business,Household,AC,1.0,2.0,0.0,0.0,0.0,0.0,7000.0,12.0,193.0,Dealer,7.0,Claim,0,3351.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,13.0,18.0,Manufacturer,1.5,Complaint,0,35810.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,2.0,50000.0,13.0,18.0,Manufacturer,0.5,Claim,0,67421.0
Urban,Personal,Household,AC,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,12.0,350.0,Internet,18.0,Complaint,0,257.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,0.0,3501.0,14.0,43.0,Dealer,30.0,Other,1,1364.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,1.0,0.0,12000.0,14.0,3.0,Internet,1.4,Complaint,0,801.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,4000.0,14.0,331.0,Manufacturer,24.0,Complaint,0,228.0
Urban,Personal,Household,AC,1.0,2.0,0.0,0.0,0.0,0.0,7000.0,15.0,345.0,Internet,1.0,Complaint,0,3528.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,13.0,14.0,Manufacturer,1.4,Claim,0,8166.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,10.0,19.0,Manufacturer,2.4,Other,0,9299.0
Urban,Personal,Household,AC,1.0,1.0,1.0,0.0,0.0,0.0,6000.0,15.0,280.0,Dealer,21.0,Complaint,0,3342.0
Urban,Business,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,148.0,Manufacturer,24.0,Claim,1,28910.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.0,16.0,Manufacturer,0.5,Complaint,0,1330.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,10000.0,13.0,5.0,Dealer,2.6,Claim,0,5565.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,470.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,170.0,11.0,371.0,Dealer,30.0,Other,0,3777.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,12.0,4.0,Dealer,2.6,Claim,0,7729.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,14.0,60.0,Dealer,1.4,Complaint,0,8736.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,1.0,821.0,15.0,933.0,Dealer,13.0,Claim,0,1592.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,3683.0
Urban,Personal,Household,AC,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,10.0,171.0,Manufacturer,4.0,Claim,0,1304.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,10000.0,14.0,15.0,Dealer,2.6,Other,0,5079.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,10000.0,14.0,9.0,Dealer,2.5,Claim,0,7358.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,2.0,0.0,20000.0,12.0,18.0,Manufacturer,2.5,Claim,1,349.0
Urban,Personal,Household,AC,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,14.0,167.0,Manufacturer,9.0,Complaint,0,3353.0
Urban,Personal,Household,AC,0.0,1.0,1.0,0.0,0.0,0.0,12000.0,15.0,10.0,Internet,1.4,Complaint,0,3909.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,2.0,0.0,4097.0,13.0,23.0,Internet,30.0,Other,0,7294.0
Urban,Personal,Household,AC,2.0,0.0,0.0,0.0,0.0,0.0,12000.0,14.0,16.0,Internet,6.5,Complaint,0,30.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,50000.0,12.0,19.0,Manufacturer,1.3,Claim,0,330.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,13.0,14.0,Manufacturer,1.6,Claim,1,9100.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,14.0,4.0,Dealer,1.0,Complaint,0,7660.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,10.0,5.0,Manufacturer,1.3,Complaint,0,1374.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,4088.0,13.0,495.0,Dealer,30.0,Claim,0,52111.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,12.0,3.0,Dealer,2.5,Claim,0,7078.0
Rural,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,15000.0,15.0,16.0,Manufacturer,1.5,Complaint,1,4903.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,1.0,3401.0,13.0,824.0,Internet,30.0,Claim,0,158.0
Rural,Personal,Household,AC,0.0,2.0,1.0,0.0,0.0,0.0,1388.0,12.0,530.0,Manufacturer,30.0,Claim,0,6723.0
Urban,Personal,Household,AC,1.0,1.0,0.0,0.0,0.0,0.0,4000.0,15.0,79.0,Dealer,7.0,Claim,0,2910.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,2.0,25000.0,15.0,10.0,Dealer,1.5,Complaint,0,7936.0
Urban,Personal,Household,AC,1.0,1.0,2.0,0.0,0.0,0.0,7755.0,13.0,550.0,Dealer,30.0,Claim,0,8815.0
Urban,Business,Household,AC,0.0,2.0,1.0,0.0,0.0,0.0,2742.0,10.0,214.0,Manufacturer,30.0,Complaint,0,3697.0
Rural,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,10.0,19.0,Manufacturer,2.4,Other,0,1822.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,9832.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,1.0,1.0,0.0,,13.0,522.0,Internet,30.0,Claim,0,3477.0
Urban,Business,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,12.0,9.0,Manufacturer,0.5,Complaint,0,4431.0
Urban,Personal,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15.0,7.0,Dealer,2.5,Claim,0,36831.0
Urban,Business,Household,AC,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,148.0,Manufacturer,24.0,Claim,1,10521.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,1.0,1.0,5770.0,14.0,108.0,Internet,30.0,Claim,0,7716.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,0.0,1.0,0.0,50000.0,10.0,14.0,Manufacturer,1.5,Claim,0,7653.0
Rural,Personal,Household,AC,2.0,1.0,2.0,0.0,0.0,0.0,10000.0,15.0,12.0,Dealer,6.5,Claim,0,4832.0
Urban,Personal,Household,AC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,4.0,Manufacturer,1.3,Claim,0,3549.0
Urban,Business,Entertainment,TV,0.0,0.0,0.0,1.0,0.0,0.0,2000.0,12.0,274.0,Manufacturer,11.0,Claim,0,7437.0
Urban,Business,Household,AC,0.0,2.0,1.0,0.0,0.0,0.0,2742.0,10.0,214.0,Manufacturer,30.0,Complaint,0,3693.0
Rural,Personal,Entertainment,TV,0.0,0.0,0.0,2.0,2.0,2.0,15000.0,13.0,10.0,Manufacturer,2.4,Complaint,0,7317.0
Rural,Business,Entertainment,TV,0.0,0.0,0.0,0.0,0.0,2.0,10000.0,12.0,14.0,Dealer,6.5,Other,0,9338.0
